Name	Length	Count
D02-NF-R2	1000	80421
D02-NF-R2	1100	89328
D02-NF-R2	1200	96487
D02-NF-R2	1300	101685
D02-NF-R2	1400	103821
D02-NF-R2	1500	104119
D02-NF-R2	1600	102656
D02-NF-R2	1700	100033
D02-NF-R2	1800	95748
D02-NF-R2	1900	90582
D02-NF-R2	2000	85889
D02-NF-R2	2100	80118
D02-NF-R2	2200	75331
D02-NF-R2	2300	70003
D02-NF-R2	2400	65669
D02-NF-R2	2500	61228
D02-NF-R2	2600	57175
D02-NF-R2	2700	53611
D02-NF-R2	2800	50224
D02-NF-R2	2900	47975
D02-NF-R2	3000	45751
D02-NF-R2	3100	44180
D02-NF-R2	3200	42146
D02-NF-R2	3300	41186
D02-NF-R2	3400	40724
D02-NF-R2	3500	41424
D02-NF-R2	3600	42101
D02-NF-R2	3700	43034
D02-NF-R2	3800	45080
D02-NF-R2	3900	47147
D02-NF-R2	4000	49543
D02-NF-R2	4100	54520
D02-NF-R2	4200	51894
D02-NF-R2	4300	52702
D02-NF-R2	4400	53517
D02-NF-R2	4500	55587
D02-NF-R2	4600	57456
D02-NF-R2	4700	60738
D02-NF-R2	4800	57435
D02-NF-R2	4900	63485
D02-NF-R2	5000	58948
D02-NF-R2	5100	57415
D02-NF-R2	5200	57077
D02-NF-R2	5300	57440
D02-NF-R2	5400	57273
D02-NF-R2	5500	55407
D02-NF-R2	5600	64036
D02-NF-R2	5700	54345
D02-NF-R2	5800	55911
D02-NF-R2	5900	51335
D02-NF-R2	6000	49218
D02-NF-R2	6100	47505
D02-NF-R2	6200	46353
D02-NF-R2	6300	46107
D02-NF-R2	6400	43923
D02-NF-R2	6500	42523
D02-NF-R2	6600	41110
D02-NF-R2	6700	40261
D02-NF-R2	6800	38992
D02-NF-R2	6900	37608
D02-NF-R2	7000	36411
D02-NF-R2	7100	34455
D02-NF-R2	7200	39540
D02-NF-R2	7300	32325
D02-NF-R2	7400	32557
D02-NF-R2	7500	30238
D02-NF-R2	7600	28399
D02-NF-R2	7700	27563
D02-NF-R2	7800	26175
D02-NF-R2	7900	24801
D02-NF-R2	8000	23832
D02-NF-R2	8100	23082
D02-NF-R2	8200	21657
D02-NF-R2	8300	20939
D02-NF-R2	8400	19989
D02-NF-R2	8500	19068
D02-NF-R2	8600	18139
D02-NF-R2	8700	17445
D02-NF-R2	8800	16424
D02-NF-R2	8900	15642
D02-NF-R2	9000	14985
D02-NF-R2	9100	14945
D02-NF-R2	9200	13465
D02-NF-R2	9300	12578
D02-NF-R2	9400	12102
D02-NF-R2	9500	11439
D02-NF-R2	9600	10891
D02-NF-R2	9700	10092
D02-NF-R2	9800	9615
D02-NF-R2	9900	9003
D02-NF-R2	10000	8628
D02-NF-R2	10100	8308
D02-NF-R2	10200	7783
D02-NF-R2	10300	7199
D02-NF-R2	10400	6816
D02-NF-R2	10500	6428
D02-NF-R2	10600	5958
D02-NF-R2	10700	5647
D02-NF-R2	10800	5218
D02-NF-R2	10900	4763
D02-NF-R2	11000	4735
D02-NF-R2	11100	4339
D02-NF-R2	11200	4079
D02-NF-R2	11300	3820
D02-NF-R2	11400	3652
D02-NF-R2	11500	3311
D02-NF-R2	11600	3018
D02-NF-R2	11700	2938
D02-NF-R2	11800	2731
D02-NF-R2	11900	2570
D02-NF-R2	12000	2376
D02-NF-R2	12100	2198
D02-NF-R2	12200	2034
D02-NF-R2	12300	1866
D02-NF-R2	12400	1735
D02-NF-R2	12500	1579
D02-NF-R2	12600	1424
D02-NF-R2	12700	1390
D02-NF-R2	12800	1229
D02-NF-R2	12900	1190
D02-NF-R2	13000	1072
D02-NF-R2	13100	1057
D02-NF-R2	13200	952
D02-NF-R2	13300	944
D02-NF-R2	13400	778
D02-NF-R2	13500	756
D02-NF-R2	13600	736
D02-NF-R2	13700	593
D02-NF-R2	13800	555
D02-NF-R2	13900	553
D02-NF-R2	14000	470
D02-NF-R2	14100	442
D02-NF-R2	14200	391
D02-NF-R2	14300	411
D02-NF-R2	14400	325
D02-NF-R2	14500	317
D02-NF-R2	14600	274
D02-NF-R2	14700	252
D02-NF-R2	14800	224
D02-NF-R2	14900	250
D02-NF-R2	15000	200
D02-NF-R2	15100	187
D02-NF-R2	15200	173
D02-NF-R2	15300	148
D02-NF-R2	15400	140
D02-NF-R2	15500	140
D02-NF-R2	15600	113
D02-NF-R2	15700	100
D02-NF-R2	15800	106
D02-NF-R2	15900	80
D02-NF-R2	16000	88
D02-NF-R2	16100	78
D02-NF-R2	16200	58
D02-NF-R2	16300	65
D02-NF-R2	16400	53
D02-NF-R2	16500	55
D02-NF-R2	16600	62
D02-NF-R2	16700	44
D02-NF-R2	16800	42
D02-NF-R2	16900	37
D02-NF-R2	17000	39
D02-NF-R2	17100	38
D02-NF-R2	17200	23
D02-NF-R2	17300	19
D02-NF-R2	17400	26
D02-NF-R2	17500	22
D02-NF-R2	17600	27
D02-NF-R2	17700	13
D02-NF-R2	17800	20
D02-NF-R2	17900	15
D02-NF-R2	18000	22
D02-NF-R2	18100	19
D02-NF-R2	18200	14
D02-NF-R2	18300	15
D02-NF-R2	18400	15
D02-NF-R2	18500	9
D02-NF-R2	18600	2
D02-NF-R2	18700	8
D02-NF-R2	18800	8
D02-NF-R2	18900	6
D02-NF-R2	19000	10
D02-NF-R2	19100	8
D02-NF-R2	19200	4
D02-NF-R2	19300	5
D02-NF-R2	19400	4
D02-NF-R2	19500	8
D02-NF-R2	19600	4
D02-NF-R2	19700	2
D02-NF-R2	19800	5
D02-NF-R2	19900	1
D02-NF-R2	20000	2
D02-NF-R2	20100	2
D02-NF-R2	20200	2
D02-NF-R2	20300	2
D02-NF-R2	20400	1
