Name	Length	Count
D05-NF-R1	1000	75661
D05-NF-R1	1100	86685
D05-NF-R1	1200	95054
D05-NF-R1	1300	102192
D05-NF-R1	1400	106010
D05-NF-R1	1500	107179
D05-NF-R1	1600	105124
D05-NF-R1	1700	102530
D05-NF-R1	1800	98167
D05-NF-R1	1900	92890
D05-NF-R1	2000	87626
D05-NF-R1	2100	81896
D05-NF-R1	2200	76244
D05-NF-R1	2300	70851
D05-NF-R1	2400	66240
D05-NF-R1	2500	61195
D05-NF-R1	2600	57853
D05-NF-R1	2700	53856
D05-NF-R1	2800	50732
D05-NF-R1	2900	48025
D05-NF-R1	3000	45600
D05-NF-R1	3100	43701
D05-NF-R1	3200	42037
D05-NF-R1	3300	41825
D05-NF-R1	3400	41469
D05-NF-R1	3500	41661
D05-NF-R1	3600	42847
D05-NF-R1	3700	44130
D05-NF-R1	3800	46494
D05-NF-R1	3900	49235
D05-NF-R1	4000	52987
D05-NF-R1	4100	62110
D05-NF-R1	4200	54151
D05-NF-R1	4300	56201
D05-NF-R1	4400	54728
D05-NF-R1	4500	55979
D05-NF-R1	4600	56532
D05-NF-R1	4700	57231
D05-NF-R1	4800	56261
D05-NF-R1	4900	56173
D05-NF-R1	5000	56533
D05-NF-R1	5100	55967
D05-NF-R1	5200	55776
D05-NF-R1	5300	55164
D05-NF-R1	5400	55332
D05-NF-R1	5500	55797
D05-NF-R1	5600	70298
D05-NF-R1	5700	50402
D05-NF-R1	5800	49638
D05-NF-R1	5900	48424
D05-NF-R1	6000	46331
D05-NF-R1	6100	45525
D05-NF-R1	6200	43674
D05-NF-R1	6300	43179
D05-NF-R1	6400	40902
D05-NF-R1	6500	39068
D05-NF-R1	6600	37795
D05-NF-R1	6700	36465
D05-NF-R1	6800	35006
D05-NF-R1	6900	33494
D05-NF-R1	7000	32946
D05-NF-R1	7100	31636
D05-NF-R1	7200	34518
D05-NF-R1	7300	28633
D05-NF-R1	7400	27345
D05-NF-R1	7500	26103
D05-NF-R1	7600	24837
D05-NF-R1	7700	23447
D05-NF-R1	7800	22635
D05-NF-R1	7900	21544
D05-NF-R1	8000	20588
D05-NF-R1	8100	19682
D05-NF-R1	8200	18942
D05-NF-R1	8300	17668
D05-NF-R1	8400	16998
D05-NF-R1	8500	16270
D05-NF-R1	8600	15168
D05-NF-R1	8700	14868
D05-NF-R1	8800	13614
D05-NF-R1	8900	15371
D05-NF-R1	9000	12394
D05-NF-R1	9100	11544
D05-NF-R1	9200	11063
D05-NF-R1	9300	10425
D05-NF-R1	9400	9588
D05-NF-R1	9500	9209
D05-NF-R1	9600	8555
D05-NF-R1	9700	8231
D05-NF-R1	9800	7653
D05-NF-R1	9900	7198
D05-NF-R1	10000	6666
D05-NF-R1	10100	6264
D05-NF-R1	10200	5918
D05-NF-R1	10300	5527
D05-NF-R1	10400	5269
D05-NF-R1	10500	4885
D05-NF-R1	10600	4482
D05-NF-R1	10700	4220
D05-NF-R1	10800	4033
D05-NF-R1	10900	3672
D05-NF-R1	11000	3446
D05-NF-R1	11100	3203
D05-NF-R1	11200	2950
D05-NF-R1	11300	2870
D05-NF-R1	11400	2600
D05-NF-R1	11500	2451
D05-NF-R1	11600	2260
D05-NF-R1	11700	2066
D05-NF-R1	11800	1913
D05-NF-R1	11900	1756
D05-NF-R1	12000	1539
D05-NF-R1	12100	1521
D05-NF-R1	12200	1438
D05-NF-R1	12300	1283
D05-NF-R1	12400	1189
D05-NF-R1	12500	1086
D05-NF-R1	12600	1025
D05-NF-R1	12700	868
D05-NF-R1	12800	838
D05-NF-R1	12900	747
D05-NF-R1	13000	716
D05-NF-R1	13100	684
D05-NF-R1	13200	590
D05-NF-R1	13300	553
D05-NF-R1	13400	509
D05-NF-R1	13500	487
D05-NF-R1	13600	406
D05-NF-R1	13700	344
D05-NF-R1	13800	381
D05-NF-R1	13900	351
D05-NF-R1	14000	300
D05-NF-R1	14100	268
D05-NF-R1	14200	242
D05-NF-R1	14300	216
D05-NF-R1	14400	192
D05-NF-R1	14500	198
D05-NF-R1	14600	179
D05-NF-R1	14700	151
D05-NF-R1	14800	123
D05-NF-R1	14900	114
D05-NF-R1	15000	119
D05-NF-R1	15100	123
D05-NF-R1	15200	97
D05-NF-R1	15300	87
