Name	Length	Count
D03-NF-R1	14400	195
D03-NF-R1	14500	177
D03-NF-R1	14600	174
D03-NF-R1	14700	162
D03-NF-R1	14800	149
D03-NF-R1	14900	113
D03-NF-R1	15000	113
D03-NF-R1	15100	111
D03-NF-R1	15200	91
D03-NF-R1	15300	92
D03-NF-R1	15400	81
D03-NF-R1	15500	64
D03-NF-R1	15600	73
D03-NF-R1	15700	56
D03-NF-R1	15800	54
D03-NF-R1	15900	62
D03-NF-R1	16000	56
D03-NF-R1	16100	52
D03-NF-R1	16200	27
D03-NF-R1	16300	42
D03-NF-R1	16400	25
D03-NF-R1	16500	33
D03-NF-R1	16600	23
D03-NF-R1	16700	18
D03-NF-R1	16800	23
D03-NF-R1	16900	21
D03-NF-R1	17000	20
D03-NF-R1	17100	9
D03-NF-R1	17200	24
D03-NF-R1	17300	18
D03-NF-R1	17400	15
D03-NF-R1	17500	12
D03-NF-R1	17600	12
D03-NF-R1	17700	9
D03-NF-R1	17800	9
D03-NF-R1	17900	9
D03-NF-R1	18000	4
D03-NF-R1	18100	4
D03-NF-R1	18200	18
D03-NF-R1	18300	4
D03-NF-R1	18400	7
D03-NF-R1	18500	7
D03-NF-R1	18600	5
D03-NF-R1	18700	2
D03-NF-R1	18800	4
D03-NF-R1	19000	3
D03-NF-R1	19100	4
D03-NF-R1	19200	2
D03-NF-R1	19300	4
D03-NF-R1	19400	3
D03-NF-R1	19600	2
D03-NF-R1	19700	2
D03-NF-R1	19800	1
D03-NF-R1	19900	2
D03-NF-R1	20100	3
D03-NF-R1	20200	3
D03-NF-R1	20400	1
D03-NF-R1	20500	2
D03-NF-R1	20600	3
D03-NF-R1	20700	1
D03-NF-R1	20900	2
D03-NF-R1	21200	1
D03-NF-R1	21300	2
D03-NF-R1	21500	1
D03-NF-R1	21600	1
D03-NF-R1	21700	1
D03-NF-R1	22600	1
D03-NF-R1	24200	1
