Name	Length	Count
D08-NF-R1	1000	77772
D08-NF-R1	1100	87087
D08-NF-R1	1200	95565
D08-NF-R1	1300	100743
D08-NF-R1	1400	104978
D08-NF-R1	1500	106440
D08-NF-R1	1600	105274
D08-NF-R1	1700	102592
D08-NF-R1	1800	98970
D08-NF-R1	1900	93698
D08-NF-R1	2000	88616
D08-NF-R1	2100	82899
D08-NF-R1	2200	77728
D08-NF-R1	2300	72364
D08-NF-R1	2400	67130
D08-NF-R1	2500	63021
D08-NF-R1	2600	59101
D08-NF-R1	2700	55127
D08-NF-R1	2800	52489
D08-NF-R1	2900	49309
D08-NF-R1	3000	46646
D08-NF-R1	3100	44819
D08-NF-R1	3200	44230
D08-NF-R1	3300	43730
D08-NF-R1	3400	43119
D08-NF-R1	3500	44174
D08-NF-R1	3600	45395
D08-NF-R1	3700	46734
D08-NF-R1	3800	48655
D08-NF-R1	3900	50617
D08-NF-R1	4000	52366
D08-NF-R1	4100	53895
D08-NF-R1	4200	56498
D08-NF-R1	4300	61095
D08-NF-R1	4400	58427
D08-NF-R1	4500	59789
D08-NF-R1	4600	58922
D08-NF-R1	4700	59703
D08-NF-R1	4800	59261
D08-NF-R1	4900	59256
D08-NF-R1	5000	58872
D08-NF-R1	5100	59192
D08-NF-R1	5200	58141
D08-NF-R1	5300	57177
D08-NF-R1	5400	56512
D08-NF-R1	5500	55730
D08-NF-R1	5600	54391
D08-NF-R1	5700	52805
D08-NF-R1	5800	51526
D08-NF-R1	5900	50883
D08-NF-R1	6000	50225
D08-NF-R1	6100	47953
D08-NF-R1	6200	48518
D08-NF-R1	6300	47324
D08-NF-R1	6400	43587
D08-NF-R1	6500	41822
D08-NF-R1	6600	40394
D08-NF-R1	6700	39112
D08-NF-R1	6800	37648
D08-NF-R1	6900	36103
D08-NF-R1	7000	34965
D08-NF-R1	7100	33415
D08-NF-R1	7200	32140
D08-NF-R1	7300	30797
D08-NF-R1	7400	29523
D08-NF-R1	7500	29302
D08-NF-R1	7600	27392
D08-NF-R1	7700	25875
D08-NF-R1	7800	24559
D08-NF-R1	7900	24087
D08-NF-R1	8000	22402
D08-NF-R1	8100	21544
D08-NF-R1	8200	20762
D08-NF-R1	8300	19361
D08-NF-R1	8400	18860
D08-NF-R1	8500	17678
D08-NF-R1	8600	17960
D08-NF-R1	8700	16344
D08-NF-R1	8800	15169
D08-NF-R1	8900	14466
D08-NF-R1	9000	13631
D08-NF-R1	9100	12933
D08-NF-R1	9200	12435
D08-NF-R1	9300	11587
D08-NF-R1	9400	10836
D08-NF-R1	9500	10407
D08-NF-R1	9600	9887
D08-NF-R1	9700	9488
D08-NF-R1	9800	8727
D08-NF-R1	9900	8194
D08-NF-R1	10000	7867
D08-NF-R1	10100	7374
D08-NF-R1	10200	7040
D08-NF-R1	10300	6587
D08-NF-R1	10400	6005
D08-NF-R1	10500	5774
D08-NF-R1	10600	5357
D08-NF-R1	10700	4945
D08-NF-R1	10800	4681
D08-NF-R1	10900	4336
D08-NF-R1	11000	4204
D08-NF-R1	11100	3861
D08-NF-R1	11200	3656
D08-NF-R1	11300	3288
D08-NF-R1	11400	3105
D08-NF-R1	11500	2899
D08-NF-R1	11600	2725
D08-NF-R1	11700	2565
D08-NF-R1	11800	2313
D08-NF-R1	11900	2226
D08-NF-R1	12000	2063
D08-NF-R1	12100	1926
D08-NF-R1	12200	1715
D08-NF-R1	12300	1674
D08-NF-R1	12400	1551
D08-NF-R1	12500	1438
D08-NF-R1	12600	1339
D08-NF-R1	12700	1249
D08-NF-R1	12800	1091
D08-NF-R1	12900	1006
D08-NF-R1	13000	974
D08-NF-R1	13100	836
D08-NF-R1	13200	834
D08-NF-R1	13300	743
D08-NF-R1	13400	630
D08-NF-R1	13500	599
D08-NF-R1	13600	555
D08-NF-R1	13700	503
D08-NF-R1	13800	484
D08-NF-R1	13900	467
D08-NF-R1	14000	364
D08-NF-R1	14100	386
D08-NF-R1	14200	325
D08-NF-R1	14300	348
D08-NF-R1	14400	288
D08-NF-R1	14500	276
D08-NF-R1	14600	236
D08-NF-R1	14700	202
D08-NF-R1	14800	192
D08-NF-R1	14900	203
D08-NF-R1	15000	154
D08-NF-R1	15100	145
D08-NF-R1	15200	137
D08-NF-R1	15300	130
D08-NF-R1	15400	119
D08-NF-R1	15500	116
D08-NF-R1	15600	94
D08-NF-R1	15700	93
D08-NF-R1	15800	71
D08-NF-R1	15900	75
D08-NF-R1	16000	61
D08-NF-R1	16100	86
D08-NF-R1	16200	56
D08-NF-R1	16300	54
D08-NF-R1	16400	32
D08-NF-R1	16500	32
D08-NF-R1	16600	30
D08-NF-R1	16700	30
D08-NF-R1	16800	37
D08-NF-R1	16900	33
D08-NF-R1	17000	30
D08-NF-R1	17100	21
D08-NF-R1	17200	23
D08-NF-R1	17300	21
D08-NF-R1	17400	17
D08-NF-R1	17500	22
D08-NF-R1	17600	12
D08-NF-R1	17700	25
D08-NF-R1	17800	14
D08-NF-R1	17900	14
D08-NF-R1	18000	17
D08-NF-R1	18100	11
D08-NF-R1	18200	13
D08-NF-R1	18300	7
D08-NF-R1	18400	8
D08-NF-R1	18500	7
D08-NF-R1	18600	5
D08-NF-R1	18700	9
D08-NF-R1	18800	8
D08-NF-R1	18900	1
D08-NF-R1	19000	4
D08-NF-R1	19100	4
D08-NF-R1	19200	7
D08-NF-R1	19300	3
D08-NF-R1	19400	2
D08-NF-R1	19500	3
D08-NF-R1	19600	2
D08-NF-R1	19700	3
D08-NF-R1	19800	2
D08-NF-R1	19900	1
D08-NF-R1	20000	1
D08-NF-R1	20200	3
D08-NF-R1	20300	1
D08-NF-R1	20400	1
D08-NF-R1	20500	2
D08-NF-R1	20600	1
