Name	Length	Count
D08-NF-R1	0	332
D08-NF-R1	100	59453
D08-NF-R1	200	110277
D08-NF-R1	300	115412
D08-NF-R1	400	127644
D08-NF-R1	500	135564
D08-NF-R1	600	137303
D08-NF-R1	700	128894
D08-NF-R1	800	116112
D08-NF-R1	900	102544
D08-NF-R1	1000	89482
D08-NF-R1	1100	78714
D08-NF-R1	1200	69647
D08-NF-R1	1300	62323
D08-NF-R1	1400	55435
D08-NF-R1	1500	50290
D08-NF-R1	1600	45383
D08-NF-R1	1700	41451
D08-NF-R1	1800	38305
D08-NF-R1	1900	35220
D08-NF-R1	2000	32635
D08-NF-R1	2100	29972
D08-NF-R1	2200	28098
D08-NF-R1	2300	26293
D08-NF-R1	2400	24752
D08-NF-R1	2500	23018
D08-NF-R1	2600	21947
D08-NF-R1	2700	21762
D08-NF-R1	2800	19885
D08-NF-R1	2900	18792
D08-NF-R1	3000	17890
D08-NF-R1	3100	17146
D08-NF-R1	3200	16037
D08-NF-R1	3300	15508
D08-NF-R1	3400	14889
D08-NF-R1	3500	14135
D08-NF-R1	3600	13692
D08-NF-R1	3700	13109
D08-NF-R1	3800	12600
D08-NF-R1	3900	12192
D08-NF-R1	4000	11468
D08-NF-R1	4100	11423
D08-NF-R1	4200	11390
D08-NF-R1	4300	10707
D08-NF-R1	4400	10225
D08-NF-R1	4500	9803
D08-NF-R1	4600	9571
D08-NF-R1	4700	9410
D08-NF-R1	4800	9018
D08-NF-R1	4900	8878
D08-NF-R1	5000	8695
D08-NF-R1	5100	8460
D08-NF-R1	5200	8347
D08-NF-R1	5300	8059
D08-NF-R1	5400	7944
D08-NF-R1	5500	7723
D08-NF-R1	5600	7471
D08-NF-R1	5700	7358
D08-NF-R1	5800	7078
D08-NF-R1	5900	6790
D08-NF-R1	6000	6740
D08-NF-R1	6100	6768
D08-NF-R1	6200	6764
D08-NF-R1	6300	6317
D08-NF-R1	6400	6322
D08-NF-R1	6500	6069
D08-NF-R1	6600	6040
