Name	Length	Count
D04-NF-R1	0	429
D04-NF-R1	100	71685
D04-NF-R1	200	161784
D04-NF-R1	300	162185
D04-NF-R1	400	173823
D04-NF-R1	500	182246
D04-NF-R1	600	176183
D04-NF-R1	700	160260
D04-NF-R1	800	138911
D04-NF-R1	900	117164
D04-NF-R1	1000	98966
D04-NF-R1	1100	84131
D04-NF-R1	1200	71357
D04-NF-R1	1300	61114
D04-NF-R1	1400	52945
D04-NF-R1	1500	46665
D04-NF-R1	1600	41610
D04-NF-R1	1700	36799
D04-NF-R1	1800	33251
D04-NF-R1	1900	30066
D04-NF-R1	2000	27842
D04-NF-R1	2100	24888
D04-NF-R1	2200	22813
D04-NF-R1	2300	21267
D04-NF-R1	2400	19658
D04-NF-R1	2500	18275
D04-NF-R1	2600	17336
D04-NF-R1	2700	16356
D04-NF-R1	2800	15212
D04-NF-R1	2900	14438
D04-NF-R1	3000	13552
D04-NF-R1	3100	12760
D04-NF-R1	3200	12198
D04-NF-R1	3300	11377
D04-NF-R1	3400	10921
D04-NF-R1	3500	10597
D04-NF-R1	3600	9879
D04-NF-R1	3700	9472
D04-NF-R1	3800	9269
D04-NF-R1	3900	8811
D04-NF-R1	4000	8605
D04-NF-R1	4100	8185
D04-NF-R1	4200	7980
D04-NF-R1	4300	7619
D04-NF-R1	4400	7626
D04-NF-R1	4500	7184
D04-NF-R1	4600	6957
D04-NF-R1	4700	6850
D04-NF-R1	4800	6597
D04-NF-R1	4900	6366
D04-NF-R1	5000	6316
D04-NF-R1	5100	6033
D04-NF-R1	5200	6036
D04-NF-R1	5300	5809
D04-NF-R1	5400	5785
D04-NF-R1	5500	5532
D04-NF-R1	5600	5589
D04-NF-R1	5700	5228
D04-NF-R1	5800	5210
D04-NF-R1	5900	5193
D04-NF-R1	6000	4961
D04-NF-R1	6100	4901
D04-NF-R1	6200	4913
D04-NF-R1	6300	4836
D04-NF-R1	6400	4640
D04-NF-R1	6500	4629
D04-NF-R1	6600	4527
D04-NF-R1	6700	4394
D04-NF-R1	6800	4222
D04-NF-R1	6900	4357
D04-NF-R1	7000	4217
D04-NF-R1	7100	4195
D04-NF-R1	7200	4067
D04-NF-R1	7300	4065
D04-NF-R1	7400	4134
D04-NF-R1	7500	3961
D04-NF-R1	7600	3738
D04-NF-R1	7700	3800
D04-NF-R1	7800	3716
D04-NF-R1	7900	3640
D04-NF-R1	8000	3785
D04-NF-R1	8100	3667
D04-NF-R1	8200	3559
D04-NF-R1	8300	3562
D04-NF-R1	8400	3572
D04-NF-R1	8500	3485
D04-NF-R1	8600	3476
D04-NF-R1	8700	3409
D04-NF-R1	8800	3426
D04-NF-R1	8900	3381
D04-NF-R1	9000	3289
D04-NF-R1	9100	3339
D04-NF-R1	9200	3138
D04-NF-R1	9300	3075
D04-NF-R1	9400	3070
D04-NF-R1	9500	3107
D04-NF-R1	9600	2988
D04-NF-R1	9700	2940
D04-NF-R1	9800	3015
D04-NF-R1	9900	2924
D04-NF-R1	10000	2905
D04-NF-R1	10100	2910
D04-NF-R1	10200	2754
D04-NF-R1	10300	2923
D04-NF-R1	10400	2759
D04-NF-R1	10500	2717
D04-NF-R1	10600	2749
D04-NF-R1	10700	2705
D04-NF-R1	10800	2799
D04-NF-R1	10900	2631
D04-NF-R1	11000	2640
D04-NF-R1	11100	2638
D04-NF-R1	11200	2565
D04-NF-R1	11300	2533
D04-NF-R1	11400	2595
D04-NF-R1	11500	2548
D04-NF-R1	11600	2548
D04-NF-R1	11700	2549
D04-NF-R1	11800	2512
D04-NF-R1	11900	2351
D04-NF-R1	12000	2473
D04-NF-R1	12100	2365
D04-NF-R1	12200	2378
D04-NF-R1	12300	2351
D04-NF-R1	12400	2406
D04-NF-R1	12500	2420
D04-NF-R1	12600	2443
D04-NF-R1	12700	2267
D04-NF-R1	12800	2235
