Name	Length	Count
D03-NF-R1	0	723
D03-NF-R1	100	122832
D03-NF-R1	200	257219
D03-NF-R1	300	156171
D03-NF-R1	400	131577
D03-NF-R1	500	122809
D03-NF-R1	600	117354
D03-NF-R1	700	111254
D03-NF-R1	800	102299
D03-NF-R1	900	92014
D03-NF-R1	1000	81468
D03-NF-R1	1100	71311
D03-NF-R1	1200	61106
D03-NF-R1	1300	53261
D03-NF-R1	1400	46847
D03-NF-R1	1500	40488
D03-NF-R1	1600	35670
D03-NF-R1	1700	32125
D03-NF-R1	1800	28448
D03-NF-R1	1900	26015
D03-NF-R1	2000	23202
D03-NF-R1	2100	20898
D03-NF-R1	2200	19062
D03-NF-R1	2300	17731
D03-NF-R1	2400	16334
D03-NF-R1	2500	14863
D03-NF-R1	2600	13764
D03-NF-R1	2700	12704
D03-NF-R1	2800	11849
D03-NF-R1	2900	11077
D03-NF-R1	3000	10484
D03-NF-R1	3100	9753
D03-NF-R1	3200	9141
D03-NF-R1	3300	8572
D03-NF-R1	3400	8239
D03-NF-R1	3500	7593
D03-NF-R1	3600	7258
D03-NF-R1	3700	6807
D03-NF-R1	3800	6467
D03-NF-R1	3900	6142
D03-NF-R1	4000	5864
D03-NF-R1	4100	5561
D03-NF-R1	4200	5310
D03-NF-R1	4300	5110
D03-NF-R1	4400	4900
D03-NF-R1	4500	4813
D03-NF-R1	4600	4542
D03-NF-R1	4700	4395
D03-NF-R1	4800	4015
D03-NF-R1	4900	3874
D03-NF-R1	5000	3777
D03-NF-R1	5100	3623
D03-NF-R1	5200	3596
D03-NF-R1	5300	3391
D03-NF-R1	5400	3334
D03-NF-R1	5500	3271
D03-NF-R1	5600	3033
D03-NF-R1	5700	2897
D03-NF-R1	5800	2866
D03-NF-R1	5900	2855
D03-NF-R1	6000	2712
D03-NF-R1	6100	2586
D03-NF-R1	6200	2551
D03-NF-R1	6300	2483
D03-NF-R1	6400	2304
D03-NF-R1	6500	2215
D03-NF-R1	6600	2372
D03-NF-R1	6700	2150
D03-NF-R1	6800	2086
D03-NF-R1	6900	2112
D03-NF-R1	7000	1931
D03-NF-R1	7100	1866
D03-NF-R1	7200	1888
D03-NF-R1	7300	1777
D03-NF-R1	7400	1778
D03-NF-R1	7500	1670
D03-NF-R1	7600	1735
D03-NF-R1	7700	1634
D03-NF-R1	7800	1581
D03-NF-R1	7900	1573
D03-NF-R1	8000	1501
D03-NF-R1	8100	1505
D03-NF-R1	8200	1458
D03-NF-R1	8300	1457
D03-NF-R1	8400	1465
D03-NF-R1	8500	1444
D03-NF-R1	8600	1377
D03-NF-R1	8700	1319
D03-NF-R1	8800	1301
D03-NF-R1	8900	1198
D03-NF-R1	9000	1211
D03-NF-R1	9100	1257
D03-NF-R1	9200	1157
D03-NF-R1	9300	1115
D03-NF-R1	9400	1091
D03-NF-R1	9500	1037
D03-NF-R1	9600	1011
D03-NF-R1	9700	1014
D03-NF-R1	9800	954
D03-NF-R1	9900	900
D03-NF-R1	10000	957
D03-NF-R1	10100	920
D03-NF-R1	10200	966
D03-NF-R1	10300	837
D03-NF-R1	10400	865
D03-NF-R1	10500	868
D03-NF-R1	10600	849
D03-NF-R1	10700	816
D03-NF-R1	10800	827
D03-NF-R1	10900	814
D03-NF-R1	11000	759
D03-NF-R1	11100	748
D03-NF-R1	11200	696
D03-NF-R1	11300	751
D03-NF-R1	11400	728
D03-NF-R1	11500	723
D03-NF-R1	11600	662
D03-NF-R1	11700	632
