Name	Length	Count
D09-NF-R1	0	917
D09-NF-R1	100	215976
D09-NF-R1	200	470818
D09-NF-R1	300	473140
D09-NF-R1	400	484960
D09-NF-R1	500	473325
D09-NF-R1	600	426918
D09-NF-R1	700	360371
D09-NF-R1	800	289542
D09-NF-R1	900	227461
D09-NF-R1	1000	180156
D09-NF-R1	1100	144234
D09-NF-R1	1200	115928
D09-NF-R1	1300	95384
D09-NF-R1	1400	79109
D09-NF-R1	1500	66565
D09-NF-R1	1600	56760
D09-NF-R1	1700	48921
D09-NF-R1	1800	43055
D09-NF-R1	1900	37604
D09-NF-R1	2000	33137
D09-NF-R1	2100	29501
D09-NF-R1	2200	26369
D09-NF-R1	2300	24310
D09-NF-R1	2400	21963
D09-NF-R1	2500	20094
D09-NF-R1	2600	18355
D09-NF-R1	2700	17112
D09-NF-R1	2800	15707
D09-NF-R1	2900	14891
D09-NF-R1	3000	13957
D09-NF-R1	3100	12823
D09-NF-R1	3200	12373
D09-NF-R1	3300	11629
D09-NF-R1	3400	10970
D09-NF-R1	3500	10341
D09-NF-R1	3600	9738
D09-NF-R1	3700	9334
D09-NF-R1	3800	8841
D09-NF-R1	3900	8477
D09-NF-R1	4000	8057
D09-NF-R1	4100	7690
D09-NF-R1	4200	7484
D09-NF-R1	4300	7332
D09-NF-R1	4400	6860
D09-NF-R1	4500	6684
D09-NF-R1	4600	6501
D09-NF-R1	4700	6254
D09-NF-R1	4800	6127
D09-NF-R1	4900	6000
D09-NF-R1	5000	5669
D09-NF-R1	5100	5418
D09-NF-R1	5200	5475
D09-NF-R1	5300	5200
D09-NF-R1	5400	5172
D09-NF-R1	5500	4837
D09-NF-R1	5600	4806
D09-NF-R1	5700	4754
D09-NF-R1	5800	4699
D09-NF-R1	5900	4397
D09-NF-R1	6000	4260
D09-NF-R1	6100	4216
D09-NF-R1	6200	4088
D09-NF-R1	6300	4049
D09-NF-R1	6400	3930
D09-NF-R1	6500	3849
D09-NF-R1	6600	3835
D09-NF-R1	6700	3646
D09-NF-R1	6800	3598
D09-NF-R1	6900	3669
D09-NF-R1	7000	3399
D09-NF-R1	7100	3587
D09-NF-R1	7200	3446
D09-NF-R1	7300	3402
D09-NF-R1	7400	3301
D09-NF-R1	7500	3335
D09-NF-R1	7600	3286
D09-NF-R1	7700	3175
D09-NF-R1	7800	3034
D09-NF-R1	7900	3054
D09-NF-R1	8000	3003
D09-NF-R1	8100	3012
D09-NF-R1	8200	2907
D09-NF-R1	8300	2889
D09-NF-R1	8400	2829
D09-NF-R1	8500	2883
D09-NF-R1	8600	2728
D09-NF-R1	8700	2633
D09-NF-R1	8800	2621
D09-NF-R1	8900	2650
D09-NF-R1	9000	2574
D09-NF-R1	9100	2563
D09-NF-R1	9200	2478
D09-NF-R1	9300	2468
D09-NF-R1	9400	2517
D09-NF-R1	9500	2478
D09-NF-R1	9600	2284
D09-NF-R1	9700	2357
D09-NF-R1	9800	2364
D09-NF-R1	9900	2305
D09-NF-R1	10000	2319
D09-NF-R1	10100	2320
D09-NF-R1	10200	2348
D09-NF-R1	10300	2218
D09-NF-R1	10400	2115
D09-NF-R1	10500	2105
D09-NF-R1	10600	2143
D09-NF-R1	10700	2067
D09-NF-R1	10800	2120
D09-NF-R1	10900	2029
D09-NF-R1	11000	2111
D09-NF-R1	11100	2083
D09-NF-R1	11200	1993
D09-NF-R1	11300	2001
D09-NF-R1	11400	2008
D09-NF-R1	11500	2011
D09-NF-R1	11600	1906
D09-NF-R1	11700	1895
D09-NF-R1	11800	1835
D09-NF-R1	11900	1881
D09-NF-R1	12000	1886
D09-NF-R1	12100	1793
D09-NF-R1	12200	1818
D09-NF-R1	12300	1828
D09-NF-R1	12400	1791
D09-NF-R1	12500	1663
D09-NF-R1	12600	1720
D09-NF-R1	12700	1712
D09-NF-R1	12800	1649
D09-NF-R1	12900	1744
D09-NF-R1	13000	1726
D09-NF-R1	13100	1601
D09-NF-R1	13200	1654
D09-NF-R1	13300	1594
D09-NF-R1	13400	1654
D09-NF-R1	13500	1617
D09-NF-R1	13600	1548
D09-NF-R1	13700	1567
D09-NF-R1	13800	1606
D09-NF-R1	13900	1523
D09-NF-R1	14000	1492
D09-NF-R1	14100	1467
D09-NF-R1	14200	1450
D09-NF-R1	14300	1444
D09-NF-R1	14400	1492
D09-NF-R1	14500	1459
D09-NF-R1	14600	1396
D09-NF-R1	14700	1418
D09-NF-R1	14800	1376
D09-NF-R1	14900	1364
D09-NF-R1	15000	1414
D09-NF-R1	15100	1383
D09-NF-R1	15200	1410
D09-NF-R1	15300	1294
D09-NF-R1	15400	1324
D09-NF-R1	15500	1304
D09-NF-R1	15600	1300
D09-NF-R1	15700	1371
D09-NF-R1	15800	1262
D09-NF-R1	15900	1281
D09-NF-R1	16000	1250
D09-NF-R1	16100	1332
D09-NF-R1	16200	1155
D09-NF-R1	16300	1219
D09-NF-R1	16400	1208
D09-NF-R1	16500	1185
D09-NF-R1	16600	1146
D09-NF-R1	16700	1168
D09-NF-R1	16800	1218
D09-NF-R1	16900	1104
D09-NF-R1	17000	1179
D09-NF-R1	17100	1094
D09-NF-R1	17200	1118
D09-NF-R1	17300	1110
D09-NF-R1	17400	1021
D09-NF-R1	17500	1079
D09-NF-R1	17600	1062
D09-NF-R1	17700	1045
D09-NF-R1	17800	1063
D09-NF-R1	17900	1063
D09-NF-R1	18000	1003
D09-NF-R1	18100	967
D09-NF-R1	18200	1053
D09-NF-R1	18300	937
D09-NF-R1	18400	926
D09-NF-R1	18500	1018
D09-NF-R1	18600	972
D09-NF-R1	18700	974
D09-NF-R1	18800	951
D09-NF-R1	18900	853
D09-NF-R1	19000	886
D09-NF-R1	19100	883
D09-NF-R1	19200	894
D09-NF-R1	19300	876
D09-NF-R1	19400	912
D09-NF-R1	19500	870
D09-NF-R1	19600	857
D09-NF-R1	19700	804
D09-NF-R1	19800	846
D09-NF-R1	19900	837
D09-NF-R1	20000	820
D09-NF-R1	20100	817
