nanopore_D01-NF-R1_102.fa	921.119058606
nanopore_D01-NF-R1_104.fa	955.407119354
nanopore_D01-NF-R1_10.fa	936.719469027
nanopore_D01-NF-R1_1.fa	926.62732278
nanopore_D01-NF-R1_23_sub.fa	663.292834891
nanopore_D01-NF-R1_29_sub.fa	896.50620181
nanopore_D01-NF-R1_2.fa	873.039586305
nanopore_D01-NF-R1_30_sub.fa	925.246257485
nanopore_D01-NF-R1_33.fa	926.554722639
nanopore_D01-NF-R1_35.fa	953.869390489
nanopore_D01-NF-R1_37_sub.fa	980.735320687
nanopore_D01-NF-R1_44.fa	653.970554273
nanopore_D01-NF-R1_46.fa	931.313492063
nanopore_D01-NF-R1_49.fa	819.499032882
nanopore_D01-NF-R1_4_sub.fa	732.02435724
nanopore_D01-NF-R1_50.fa	921.21686747
nanopore_D01-NF-R1_53.fa	940.657104736
nanopore_D01-NF-R1_55.fa	931.857142857
nanopore_D01-NF-R1_57.fa	1031.20005893
nanopore_D01-NF-R1_63.fa	891.840417001
nanopore_D01-NF-R1_6.fa	814.510836635
nanopore_D01-NF-R1_72.fa	886.898365002
nanopore_D01-NF-R1_82_sub.fa	879.008520307
nanopore_D01-NF-R1_84_sub.fa	740.325660122
nanopore_D01-NF-R1_88.fa	1015.2712156
nanopore_D01-NF-R1_93_sub.fa	913.921176471
nanopore_D01-NF-R1_94.fa	958.471754212
nanopore_D01-NF-R1_98.fa	845.625261689
nanopore_D01-NF-R1_bin.11.fa	1001.53506621
nanopore_D01-NF-R1_bin.123.fa	1050.05938038
nanopore_D01-NF-R1_bin.127.fa	790.81026616
nanopore_D01-NF-R1_bin.128.fa	920.63310962
nanopore_D01-NF-R1_bin.13_sub.fa	874.568
nanopore_D01-NF-R1_bin.142.fa	754.722516556
nanopore_D01-NF-R1_bin.40.fa	925.674972914
nanopore_D01-NF-R1_bin.46.fa	963.386315342
nanopore_D01-NF-R1_bin.51.fa	1028.68032787
nanopore_D01-NF-R1_bin.59.fa	751.430064309
nanopore_D01-NF-R1_bin.60.fa	902.346921075
nanopore_D01-NF-R1_bin.61.fa	938.667353669
nanopore_D01-NF-R1_bin.62_sub.fa	932.003134796
nanopore_D01-NF-R1_bin.71.fa	919.707229778
nanopore_D01-NF-R1_bin.91.fa	836.805093046
nanopore_D01-NF-R1_bin.98.fa	934.786447639
nanopore_D01-NF-R1_bin.9.fa	818.415367483
nanopore_D01-NF-R1_maxbin.002.fa	1073.0488959
nanopore_D01-NF-R1_maxbin.005.fa	947.724468814
nanopore_D01-NF-R1_maxbin.006.fa	1051.47633434
nanopore_D01-NF-R1_maxbin.007.fa	949.660431655
nanopore_D01-NF-R1_maxbin.011.fa	955.292600423
nanopore_D01-NF-R1_maxbin.013.fa	1123.78111888
nanopore_D01-NF-R1_maxbin.015.fa	1060.57395702
nanopore_D01-NF-R1_maxbin.018_sub.fa	935.331161781
nanopore_D01-NF-R1_maxbin.022.fa	886.509562842
nanopore_D01-NF-R1_maxbin.025_sub.fa	746.785958904
nanopore_D01-NF-R1_maxbin.026.fa	831.987610619
nanopore_D01-NF-R1_maxbin.028.fa	1067.43090997
nanopore_D01-NF-R1_maxbin.029.fa	899.642298354
nanopore_D01-NF-R1_maxbin.064_sub.fa	797.70201643
nanopore_D02-NF-R2_106_sub.fa	944.015801354
nanopore_D02-NF-R2_108.fa	842.178715596
nanopore_D02-NF-R2_111_sub.fa	795.58611482
nanopore_D02-NF-R2_115.fa	975.464065708
nanopore_D02-NF-R2_120_sub.fa	934.54519774
nanopore_D02-NF-R2_121_sub.fa	1069.10285299
nanopore_D02-NF-R2_124.fa	994.302870091
nanopore_D02-NF-R2_127.fa	735.236022364
nanopore_D02-NF-R2_128.fa	765.396492729
nanopore_D02-NF-R2_17_sub.fa	1037.92459943
nanopore_D02-NF-R2_21.fa	836.822700587
nanopore_D02-NF-R2_2.fa	841.283453237
nanopore_D02-NF-R2_37_sub.fa	683.003682946
nanopore_D02-NF-R2_43.fa	1005.34163347
nanopore_D02-NF-R2_46_sub.fa	912.075757576
nanopore_D02-NF-R2_47_sub.fa	856.248492159
nanopore_D02-NF-R2_55_sub.fa	909.643781875
nanopore_D02-NF-R2_56_sub.fa	877.485794232
nanopore_D02-NF-R2_57.fa	1061.2275
nanopore_D02-NF-R2_62.fa	525.137667304
nanopore_D02-NF-R2_64.fa	685.810634328
nanopore_D02-NF-R2_71.fa	779.568846038
nanopore_D02-NF-R2_72.fa	1042.54551084
nanopore_D02-NF-R2_7_sub.fa	787.119365609
nanopore_D02-NF-R2_81_sub.fa	1037.13355593
nanopore_D02-NF-R2_83_sub.fa	755.769902913
nanopore_D02-NF-R2_85.fa	857.7506222
nanopore_D02-NF-R2_86.fa	1079.73620026
nanopore_D02-NF-R2_94.fa	861.570958647
nanopore_D02-NF-R2_96.fa	1008.13243409
nanopore_D02-NF-R2_98.fa	935.307578376
nanopore_D02-NF-R2_bin.104.fa	975.428571429
nanopore_D02-NF-R2_bin.114_sub.fa	731.013189448
nanopore_D02-NF-R2_bin.128.fa	898.055725191
nanopore_D02-NF-R2_bin.134_sub.fa	621.151310564
nanopore_D02-NF-R2_bin.137.fa	974.407252441
nanopore_D02-NF-R2_bin.172.fa	960.739678899
nanopore_D02-NF-R2_bin.174.fa	920.307497894
nanopore_D02-NF-R2_bin.18.fa	845.790912591
nanopore_D02-NF-R2_bin.191.fa	952.197265625
nanopore_D02-NF-R2_bin.30_sub.fa	1102.48980583
nanopore_D02-NF-R2_bin.31.fa	778.559501845
nanopore_D02-NF-R2_bin.32.fa	1043.84930842
nanopore_D02-NF-R2_bin.4.fa	1037.8924972
nanopore_D02-NF-R2_bin.69.fa	1096.80025526
nanopore_D02-NF-R2_bin.74_sub.fa	664.735955056
nanopore_D02-NF-R2_bin.81.fa	984.972194135
nanopore_D02-NF-R2_bin.93.fa	957.430309174
nanopore_D02-NF-R2_bin.94.fa	804.900573614
nanopore_D02-NF-R2_maxbin.011.fa	796.50154321
nanopore_D02-NF-R2_maxbin.015.fa	920.338759349
nanopore_D02-NF-R2_maxbin.022.fa	1052.07101025
nanopore_D02-NF-R2_maxbin.027.fa	931.812519464
nanopore_D02-NF-R2_maxbin.032.fa	957.229106628
nanopore_D02-NF-R2_maxbin.034.fa	933.715002953
nanopore_D02-NF-R2_maxbin.035.fa	837.206811654
nanopore_D02-NF-R2_maxbin.038_sub.fa	788.409309791
nanopore_D02-NF-R2_maxbin.043.fa	1013.92705801
nanopore_D02-NF-R2_maxbin.047.fa	819.346725371
nanopore_D02-NF-R2_maxbin.066_sub.fa	687.783935461
nanopore_D02-NF-R2_maxbin.075.fa	631.904255319
nanopore_D02-NF-R2_maxbin.077_sub.fa	554.500218341
nanopore_D03-NF-R1_0_sub.fa	868.935196195
nanopore_D03-NF-R1_20.fa	796.043615344
nanopore_D03-NF-R1_21.fa	1082.35820896
nanopore_D03-NF-R1_23.fa	908.258012821
nanopore_D03-NF-R1_25.fa	893.791987673
nanopore_D03-NF-R1_4.fa	870.50304878
nanopore_D03-NF-R1_52.fa	950.493777999
nanopore_D03-NF-R1_53.fa	910.156105991
nanopore_D03-NF-R1_64_sub.fa	970.039872408
nanopore_D03-NF-R1_68.fa	903.867811159
nanopore_D03-NF-R1_69.fa	991.459858001
nanopore_D03-NF-R1_71_sub.fa	891.105789474
nanopore_D03-NF-R1_bin.18.fa	927.954712362
nanopore_D03-NF-R1_bin.33.fa	1057.4849921
nanopore_D03-NF-R1_maxbin.004.fa	897.555340744
nanopore_D03-NF-R1_maxbin.005.fa	890.702586207
nanopore_D03-NF-R1_maxbin.009_sub.fa	1000.9021415
nanopore_D03-NF-R1_maxbin.010.fa	939.712454212
nanopore_D03-NF-R1_maxbin.011_sub.fa	826.681318681
nanopore_D03-NF-R1_maxbin.012_sub.fa	988.191040843
nanopore_D03-NF-R1_maxbin.017.fa	928.777813818
nanopore_D03-NF-R1_maxbin.018.fa	746.756834532
nanopore_D03-NF-R1_maxbin.023.fa	960.281783681
nanopore_D03-NF-R1_maxbin.025.fa	1085.13981431
nanopore_D03-NF-R1_maxbin.030.fa	892.702941176
nanopore_D04-NF-R1_0.fa	842.088648649
nanopore_D04-NF-R1_106_sub.fa	725.27544657
nanopore_D04-NF-R1_107_sub.fa	938.536708861
nanopore_D04-NF-R1_108_sub.fa	856.991811333
nanopore_D04-NF-R1_109.fa	577.357530529
nanopore_D04-NF-R1_113.fa	925.975529584
nanopore_D04-NF-R1_118.fa	944.672489083
nanopore_D04-NF-R1_119.fa	931.088152042
nanopore_D04-NF-R1_120_sub.fa	765.952148438
nanopore_D04-NF-R1_124.fa	886.452972973
nanopore_D04-NF-R1_126.fa	920.279050396
nanopore_D04-NF-R1_129.fa	727.006957974
nanopore_D04-NF-R1_131.fa	960.853634578
nanopore_D04-NF-R1_134.fa	803.472172352
nanopore_D04-NF-R1_137.fa	1028.00720165
nanopore_D04-NF-R1_13_sub.fa	737.909486781
nanopore_D04-NF-R1_140.fa	915.390990371
nanopore_D04-NF-R1_142.fa	929.344294004
nanopore_D04-NF-R1_144.fa	899.107250755
nanopore_D04-NF-R1_145.fa	928.388283379
nanopore_D04-NF-R1_157.fa	653.1995439
nanopore_D04-NF-R1_159.fa	999.464615385
nanopore_D04-NF-R1_16.fa	976.553097345
nanopore_D04-NF-R1_19.fa	763.288717589
nanopore_D04-NF-R1_1.fa	721.232496697
nanopore_D04-NF-R1_23_sub.fa	962.741405849
nanopore_D04-NF-R1_29_sub.fa	712.087064677
nanopore_D04-NF-R1_2.fa	1068.34390244
nanopore_D04-NF-R1_32.fa	962.813831776
nanopore_D04-NF-R1_34.fa	911.875502008
nanopore_D04-NF-R1_37.fa	857.616706161
nanopore_D04-NF-R1_42.fa	966.32354291
nanopore_D04-NF-R1_45_sub.fa	964.47359537
nanopore_D04-NF-R1_47_sub.fa	507.775553214
nanopore_D04-NF-R1_48.fa	1007.44799176
nanopore_D04-NF-R1_52_sub.fa	830.82817066
nanopore_D04-NF-R1_53.fa	1080.41480207
nanopore_D04-NF-R1_56.fa	845.740455342
nanopore_D04-NF-R1_58.fa	908.005242464
nanopore_D04-NF-R1_59.fa	848.012131716
nanopore_D04-NF-R1_68.fa	908.431056428
nanopore_D04-NF-R1_71.fa	816.744034707
nanopore_D04-NF-R1_72.fa	950.030274361
nanopore_D04-NF-R1_79_sub.fa	919.861865794
nanopore_D04-NF-R1_84_sub.fa	813.62033751
nanopore_D04-NF-R1_89.fa	871.5555
nanopore_D04-NF-R1_91.fa	880.864412687
nanopore_D04-NF-R1_93_sub.fa	867.860321384
nanopore_D04-NF-R1_bin.100.fa	878.920558498
nanopore_D04-NF-R1_bin.105.fa	763.304172275
nanopore_D04-NF-R1_bin.106.fa	728.9661866
nanopore_D04-NF-R1_bin.111.fa	955.274920184
nanopore_D04-NF-R1_bin.113.fa	905.189304307
nanopore_D04-NF-R1_bin.119.fa	856.200809717
nanopore_D04-NF-R1_bin.124.fa	984.181192661
nanopore_D04-NF-R1_bin.129.fa	751.01338826
nanopore_D04-NF-R1_bin.142.fa	994.521724819
nanopore_D04-NF-R1_bin.144_sub.fa	737.075013789
nanopore_D04-NF-R1_bin.147.fa	556.727091633
nanopore_D04-NF-R1_bin.150.fa	684.144257703
nanopore_D04-NF-R1_bin.151.fa	910.826086957
nanopore_D04-NF-R1_bin.153.fa	964.962140992
nanopore_D04-NF-R1_bin.15_sub.fa	971.943037975
nanopore_D04-NF-R1_bin.161.fa	1141.37886792
nanopore_D04-NF-R1_bin.166.fa	649.096742829
nanopore_D04-NF-R1_bin.176.fa	917.67408377
nanopore_D04-NF-R1_bin.189.fa	839.92887447
nanopore_D04-NF-R1_bin.191.fa	956.462311558
nanopore_D04-NF-R1_bin.209.fa	871.498620055
nanopore_D04-NF-R1_bin.217_sub.fa	772.308736718
nanopore_D04-NF-R1_bin.219.fa	603.811111111
nanopore_D04-NF-R1_bin.229.fa	943.542277339
nanopore_D04-NF-R1_bin.237.fa	932.130769231
nanopore_D04-NF-R1_bin.242.fa	915.341432225
nanopore_D04-NF-R1_bin.250.fa	878.460636516
nanopore_D04-NF-R1_bin.253.fa	924.6
nanopore_D04-NF-R1_bin.262.fa	1106.77906977
nanopore_D04-NF-R1_bin.266.fa	909.540827147
nanopore_D04-NF-R1_bin.268.fa	1038.36109476
nanopore_D04-NF-R1_bin.278.fa	1001.72682119
nanopore_D04-NF-R1_bin.283.fa	1117.77185285
nanopore_D04-NF-R1_bin.304.fa	908.81642917
nanopore_D04-NF-R1_bin.307.fa	977.699487763
nanopore_D04-NF-R1_bin.308.fa	962.082901554
nanopore_D04-NF-R1_bin.310.fa	1002.08549874
nanopore_D04-NF-R1_bin.327.fa	947.636094675
nanopore_D04-NF-R1_bin.332.fa	879.305570292
nanopore_D04-NF-R1_bin.335.fa	789.95322419
nanopore_D04-NF-R1_bin.46.fa	935.610678098
nanopore_D04-NF-R1_bin.50_sub.fa	909.417197452
nanopore_D04-NF-R1_bin.58_sub.fa	670.772489843
nanopore_D04-NF-R1_bin.71.fa	1053.92722879
nanopore_D04-NF-R1_bin.96.fa	963.470982892
nanopore_D04-NF-R1_maxbin.004_sub.fa	922.490864799
nanopore_D04-NF-R1_maxbin.006.fa	938.775100402
nanopore_D04-NF-R1_maxbin.007.fa	1070.58649495
nanopore_D04-NF-R1_maxbin.010.fa	1105.24754902
nanopore_D04-NF-R1_maxbin.011.fa	935.355694981
nanopore_D04-NF-R1_maxbin.014.fa	891.257142857
nanopore_D04-NF-R1_maxbin.016.fa	935.850243112
nanopore_D04-NF-R1_maxbin.022.fa	897.649137931
nanopore_D04-NF-R1_maxbin.024.fa	945.982198142
nanopore_D04-NF-R1_maxbin.025.fa	964.782103134
nanopore_D04-NF-R1_maxbin.026.fa	972.092339979
nanopore_D04-NF-R1_maxbin.029.fa	1044.96840959
nanopore_D04-NF-R1_maxbin.032.fa	1059.78450786
nanopore_D04-NF-R1_maxbin.034.fa	1078.5890874
nanopore_D04-NF-R1_maxbin.037.fa	877.232142857
nanopore_D04-NF-R1_maxbin.038.fa	936.167574932
nanopore_D04-NF-R1_maxbin.039_sub.fa	936.244657654
nanopore_D04-NF-R1_maxbin.047.fa	959.261589404
nanopore_D04-NF-R1_maxbin.048.fa	995.349480969
nanopore_D04-NF-R1_maxbin.053.fa	1063.69011976
nanopore_D04-NF-R1_maxbin.056.fa	1024.2431629
nanopore_D04-NF-R1_maxbin.081_sub.fa	753.118187787
nanopore_D04-NF-R1_maxbin.096.fa	903.386737401
nanopore_D04-NF-R1_maxbin.107_sub.fa	576.073140496
nanopore_D06-NF-R1_105.fa	619.014545455
nanopore_D06-NF-R1_11_sub.fa	911.207954901
nanopore_D06-NF-R1_17.fa	995.819727891
nanopore_D06-NF-R1_24.fa	895.035517759
nanopore_D06-NF-R1_25_sub.fa	799.64305835
nanopore_D06-NF-R1_29_sub.fa	912.24
nanopore_D06-NF-R1_36_sub.fa	930.703947368
nanopore_D06-NF-R1_37_sub.fa	733.724776939
nanopore_D06-NF-R1_45.fa	1022.38383838
nanopore_D06-NF-R1_47.fa	967.351253178
nanopore_D06-NF-R1_49.fa	956.923900119
nanopore_D06-NF-R1_52.fa	984.298705609
nanopore_D06-NF-R1_53.fa	812.930827068
nanopore_D06-NF-R1_55.fa	996.643571693
nanopore_D06-NF-R1_57.fa	968.165467626
nanopore_D06-NF-R1_58_sub.fa	943.206838753
nanopore_D06-NF-R1_64.fa	1047.46212603
nanopore_D06-NF-R1_65.fa	1032.17342342
nanopore_D06-NF-R1_67.fa	893.055011304
nanopore_D06-NF-R1_74.fa	1065.55081001
nanopore_D06-NF-R1_75.fa	936.842825326
nanopore_D06-NF-R1_76.fa	1000.01731343
nanopore_D06-NF-R1_77.fa	967.533013205
nanopore_D06-NF-R1_86.fa	940.503501946
nanopore_D06-NF-R1_87_sub.fa	991.030991736
nanopore_D06-NF-R1_91.fa	796.201274562
nanopore_D06-NF-R1_96.fa	856.475903614
nanopore_D06-NF-R1_97_sub.fa	485.469512195
nanopore_D06-NF-R1_bin.114_sub.fa	729.099547511
nanopore_D06-NF-R1_bin.119.fa	769.559380379
nanopore_D06-NF-R1_bin.131.fa	745.022596154
nanopore_D06-NF-R1_bin.133.fa	973.959531416
nanopore_D06-NF-R1_bin.137_sub.fa	857.752599498
nanopore_D06-NF-R1_bin.149.fa	881.393472348
nanopore_D06-NF-R1_bin.156.fa	985.97486535
nanopore_D06-NF-R1_bin.159_sub.fa	688.893854749
nanopore_D06-NF-R1_bin.163.fa	932.623167577
nanopore_D06-NF-R1_bin.169.fa	982.419786096
nanopore_D06-NF-R1_bin.1.fa	1079.9862069
nanopore_D06-NF-R1_bin.200.fa	949.322834646
nanopore_D06-NF-R1_bin.20.fa	919.937075438
nanopore_D06-NF-R1_bin.215.fa	822.286153846
nanopore_D06-NF-R1_bin.23.fa	624.285898261
nanopore_D06-NF-R1_bin.26.fa	894.937708565
nanopore_D06-NF-R1_bin.28.fa	641.763233879
nanopore_D06-NF-R1_bin.2.fa	895.238685679
nanopore_D06-NF-R1_bin.47.fa	875.172013916
nanopore_D06-NF-R1_bin.91.fa	998.098435463
nanopore_D06-NF-R1_bin.97.fa	926.022181146
nanopore_D06-NF-R1_maxbin.002.fa	933.220132743
nanopore_D06-NF-R1_maxbin.006_sub.fa	963.872423398
nanopore_D06-NF-R1_maxbin.011.fa	954.411978221
nanopore_D06-NF-R1_maxbin.014_sub.fa	948.381173944
nanopore_D06-NF-R1_maxbin.018_sub.fa	894.00795053
nanopore_D06-NF-R1_maxbin.031.fa	1044.87359551
nanopore_D06-NF-R1_maxbin.033.fa	979.22675367
nanopore_D06-NF-R1_maxbin.035.fa	923.417810405
nanopore_D06-NF-R1_maxbin.036.fa	993.151048951
nanopore_D06-NF-R1_maxbin.037.fa	920.365384615
nanopore_D06-NF-R1_maxbin.039_sub.fa	913.102087576
nanopore_D06-NF-R1_maxbin.041.fa	868.051305543
nanopore_D06-NF-R1_maxbin.043.fa	960.796731359
nanopore_D06-NF-R1_maxbin.048_sub.fa	928.275998561
nanopore_D06-NF-R1_maxbin.049.fa	964.458984375
nanopore_D06-NF-R1_maxbin.052.fa	867.615714286
nanopore_D06-NF-R1_maxbin.055.fa	950.245065789
nanopore_D06-NF-R1_maxbin.057_sub.fa	831.893409276
nanopore_D06-NF-R1_maxbin.063.fa	787.907834101
nanopore_D06-NF-R1_maxbin.077_sub.fa	579.5
nanopore_D07-NF-R1_101.fa	944.993660186
nanopore_D07-NF-R1_103_sub.fa	998.753804348
nanopore_D07-NF-R1_105.fa	946.386312217
nanopore_D07-NF-R1_21.fa	731.329213483
nanopore_D07-NF-R1_23.fa	1003.39884947
nanopore_D07-NF-R1_31.fa	746.385849057
nanopore_D07-NF-R1_32.fa	936.345549738
nanopore_D07-NF-R1_34_sub.fa	915.219636056
nanopore_D07-NF-R1_36_sub.fa	852.258715596
nanopore_D07-NF-R1_40.fa	927.088307441
nanopore_D07-NF-R1_43.fa	1076.68944099
nanopore_D07-NF-R1_45.fa	947.819390149
nanopore_D07-NF-R1_47.fa	859.295546559
nanopore_D07-NF-R1_51.fa	947.38857437
nanopore_D07-NF-R1_54_sub.fa	787.652476108
nanopore_D07-NF-R1_61_sub.fa	891.485889571
nanopore_D07-NF-R1_69.fa	1037.45334507
nanopore_D07-NF-R1_70.fa	789.265755054
nanopore_D07-NF-R1_78.fa	910.727240398
nanopore_D07-NF-R1_80_sub.fa	1067.45930233
nanopore_D07-NF-R1_83.fa	941.587354409
nanopore_D07-NF-R1_86.fa	897.673960613
nanopore_D07-NF-R1_87.fa	921.874651811
nanopore_D07-NF-R1_8.fa	948.715994962
nanopore_D07-NF-R1_90_sub.fa	776.550458716
nanopore_D07-NF-R1_93.fa	909.891089109
nanopore_D07-NF-R1_94.fa	934.799750727
nanopore_D07-NF-R1_95.fa	910.422689844
nanopore_D07-NF-R1_97_sub.fa	1044.91636029
nanopore_D07-NF-R1_99.fa	951.570711679
nanopore_D07-NF-R1_bin.104.fa	964.763717805
nanopore_D07-NF-R1_bin.119.fa	980.482988166
nanopore_D07-NF-R1_bin.133.fa	1074.56735751
nanopore_D07-NF-R1_bin.146.fa	1104.42780108
nanopore_D07-NF-R1_bin.14.fa	1052.23390558
nanopore_D07-NF-R1_bin.24.fa	936.912743972
nanopore_D07-NF-R1_bin.35.fa	910.353176875
