infinity_D01-NF-R1_0.fa	947.458419958
infinity_D01-NF-R1_105.fa	1063.56557628
infinity_D01-NF-R1_109.fa	1023.92973373
infinity_D01-NF-R1_111.fa	935.092337917
infinity_D01-NF-R1_116.fa	1051.67886435
infinity_D01-NF-R1_121_sub.fa	933.826064109
infinity_D01-NF-R1_122_sub.fa	818.582361516
infinity_D01-NF-R1_128.fa	889.551145038
infinity_D01-NF-R1_130.fa	948.088339223
infinity_D01-NF-R1_132.fa	941.632786885
infinity_D01-NF-R1_135.fa	1004.79864865
infinity_D01-NF-R1_138.fa	927.599534342
infinity_D01-NF-R1_139.fa	895.310214034
infinity_D01-NF-R1_145.fa	882.255225523
infinity_D01-NF-R1_16.fa	912.031578947
infinity_D01-NF-R1_18.fa	967.620328849
infinity_D01-NF-R1_1.fa	958.565217391
infinity_D01-NF-R1_21.fa	948.425483131
infinity_D01-NF-R1_23.fa	866.618546845
infinity_D01-NF-R1_24.fa	1138.04894727
infinity_D01-NF-R1_28.fa	960.295183843
infinity_D01-NF-R1_2.fa	996.186447474
infinity_D01-NF-R1_30.fa	1063.09495549
infinity_D01-NF-R1_32.fa	884.482799062
infinity_D01-NF-R1_33_sub.fa	917.622183709
infinity_D01-NF-R1_34_sub.fa	1037.9279135
infinity_D01-NF-R1_39_sub.fa	871.698224852
infinity_D01-NF-R1_40.fa	943.69806219
infinity_D01-NF-R1_41.fa	978.0
infinity_D01-NF-R1_43_sub.fa	959.94057623
infinity_D01-NF-R1_4.fa	975.993995055
infinity_D01-NF-R1_51_sub.fa	965.711150918
infinity_D01-NF-R1_54.fa	1065.91327913
infinity_D01-NF-R1_56.fa	1004.62929389
infinity_D01-NF-R1_57.fa	872.225228391
infinity_D01-NF-R1_63.fa	1055.6690121
infinity_D01-NF-R1_65.fa	996.709490741
infinity_D01-NF-R1_6.fa	1001.65949618
infinity_D01-NF-R1_72.fa	955.993670886
infinity_D01-NF-R1_75_sub.fa	922.925203252
infinity_D01-NF-R1_7.fa	1051.49941338
infinity_D01-NF-R1_80_sub.fa	819.708270677
infinity_D01-NF-R1_82_sub.fa	1013.5109589
infinity_D01-NF-R1_84.fa	881.707700367
infinity_D01-NF-R1_85.fa	968.887243736
infinity_D01-NF-R1_87.fa	1031.47840173
infinity_D01-NF-R1_93.fa	927.404357459
infinity_D01-NF-R1_95_sub.fa	1016.23552894
infinity_D01-NF-R1_9.fa	898.438378825
infinity_D01-NF-R1_bin.106_sub.fa	858.760720945
infinity_D01-NF-R1_bin.110.fa	935.989399293
infinity_D01-NF-R1_bin.117.fa	890.542619543
infinity_D01-NF-R1_bin.129.fa	901.739469579
infinity_D01-NF-R1_bin.130.fa	1023.48217224
infinity_D01-NF-R1_bin.145_sub.fa	1130.9994848
infinity_D01-NF-R1_bin.148.fa	886.436729396
infinity_D01-NF-R1_bin.159.fa	948.24335472
infinity_D01-NF-R1_bin.179.fa	996.455782313
infinity_D01-NF-R1_bin.193.fa	966.503686897
infinity_D01-NF-R1_bin.196.fa	1060.73899693
infinity_D01-NF-R1_bin.197_sub.fa	975.008287293
infinity_D01-NF-R1_bin.212.fa	939.94893617
infinity_D01-NF-R1_bin.21.fa	894.866234532
infinity_D01-NF-R1_bin.225.fa	1033.35693215
infinity_D01-NF-R1_bin.226.fa	861.461538462
infinity_D01-NF-R1_bin.229.fa	1002.32127139
infinity_D01-NF-R1_bin.23.fa	898.036708861
infinity_D01-NF-R1_bin.254.fa	924.099356026
infinity_D01-NF-R1_bin.35.fa	867.212358232
infinity_D01-NF-R1_bin.41.fa	875.333550489
infinity_D01-NF-R1_bin.49.fa	960.192110656
infinity_D01-NF-R1_bin.52.fa	951.755111313
infinity_D01-NF-R1_bin.57.fa	943.835546476
infinity_D01-NF-R1_bin.80.fa	988.799313894
infinity_D01-NF-R1_bin.93.fa	899.547496791
infinity_D01-NF-R1_bin.98.fa	951.217114247
infinity_D01-NF-R1_bin.99.fa	999.387287025
infinity_D01-NF-R1_maxbin.005_sub.fa	919.873134328
infinity_D01-NF-R1_maxbin.013.fa	1076.30626715
infinity_D01-NF-R1_maxbin.016.fa	944.861584754
infinity_D01-NF-R1_maxbin.021_sub.fa	913.048793566
infinity_D01-NF-R1_maxbin.029_sub.fa	903.155010438
infinity_D01-NF-R1_maxbin.030.fa	940.791762014
infinity_D01-NF-R1_maxbin.033_sub.fa	1040.24111675
infinity_D01-NF-R1_maxbin.039.fa	928.686247216
infinity_D01-NF-R1_maxbin.040.fa	929.695081967
infinity_D01-NF-R1_maxbin.042_sub.fa	1036.29797627
infinity_D01-NF-R1_maxbin.046_sub.fa	1001.98388672
infinity_D01-NF-R1_maxbin.057.fa	1086.57246377
infinity_D01-NF-R1_maxbin.060_sub.fa	945.052121212
infinity_D01-NF-R1_maxbin.075_sub.fa	881.228135123
infinity_D01-NF-R1_maxbin.078_sub.fa	848.826923077
infinity_D01-NF-R1_maxbin.083_sub.fa	856.515880654
infinity_D01-NF-R1_maxbin.109_sub.fa	796.745974367
infinity_D01-NF-R1_maxbin.113_sub.fa	851.173458348
infinity_D01-NF-R1_maxbin.118_sub.fa	901.238927012
infinity_D01-NF-R1_maxbin.121_sub.fa	895.909722222
infinity_D02-NF-R2_105.fa	936.662691652
infinity_D02-NF-R2_107.fa	951.868653783
infinity_D02-NF-R2_108_sub.fa	1083.22503187
